developer,sentiment_analysis
Endnight Games Ltd,2
Endnight Games Ltd,2
Endnight Games Ltd,2
Endnight Games Ltd,2
Endnight Games Ltd,1
Endnight Games Ltd,2
Endnight Games Ltd,2
Endnight Games Ltd,2
Endnight Games Ltd,1
Endnight Games Ltd,2
Endnight Games Ltd,1
Endnight Games Ltd,2
Endnight Games Ltd,0
Endnight Games Ltd,1
Endnight Games Ltd,0
Endnight Games Ltd,2
Endnight Games Ltd,1
Endnight Games Ltd,2
Endnight Games Ltd,2
Endnight Games Ltd,1
Endnight Games Ltd,1
Endnight Games Ltd,2
Endnight Games Ltd,2
Over The Moon,2
Over The Moon,1
Over The Moon,2
Over The Moon,0
Over The Moon,2
Over The Moon,1
Uppercut Games Pty Ltd,2
Owl Cave,1
Phosphor Games Studio,0
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,0
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,0
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,0
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,0
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,2
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Phosphor Games Studio,0
Phosphor Games Studio,1
Phosphor Games Studio,1
Phosphor Games Studio,2
Stage 2 Studios,2
Stage 2 Studios,2
Stage 2 Studios,0
"Michael Todd Games,Yazar Media Group LLC",2
SmashGames,2
SmashGames,1
SmashGames,0
SmashGames,2
SmashGames,2
SmashGames,0
SmashGames,2
SmashGames,1
SmashGames,2
SmashGames,2
SmashGames,1
SmashGames,0
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,1
SmashGames,2
SmashGames,2
SmashGames,0
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,2
SmashGames,1
SmashGames,2
"10th Art Studio,Adventure Productions",2
"10th Art Studio,Adventure Productions",0
3f Interactive,2
3f Interactive,1
CI Games,1
CI Games,1
Heydeck Games,1
Heydeck Games,2
Unfinished Pixel,1
Unfinished Pixel,2
Unfinished Pixel,2
Lost Decade Games,2
Goldhawk Interactive,2
Goldhawk Interactive,1
XGen Studios,1
Silesia Games Sp. z o.o.,0
Cyanide Studio,2
Cyanide Studio,2
Larian Studios,2
Larian Studios,0
Larian Studios,0
Larian Studios,2
Larian Studios,2
Larian Studios,1
Larian Studios,1
Larian Studios,2
Larian Studios,2
Larian Studios,2
Larian Studios,2
Larian Studios,2
Larian Studios,2
Larian Studios,2
Larian Studios,2
Larian Studios,1
MEGAFUZZ,1
MEGAFUZZ,2
Crytek,0
Crytek,1
Crytek,1
Crytek,2
Crytek,1
Crytek,1
Crytek,1
Crytek,2
Crytek,1
Crytek,0
Crytek,1
Crytek,0
Crytek,1
Crytek,1
Crytek,1
Crytek,2
Crytek,2
Crytek,2
Crytek,2
Crytek,2
Crytek,2
Crytek,1
Crytek,0
Crytek,0
Crytek,1
Crytek,1
Crytek,2
Crytek,2
Crytek,2
Crytek,2
Crytek,1
Crytek,0
Crytek,2
Crytek,1
Crytek,1
Crytek,1
Crytek,2
Crytek,0
Crytek,1
Crytek,1
Crytek,2
Crytek,1
Crytek,1
Crytek,2
Crytek,1
Crytek,0
Crytek,0
Crytek,1
Crytek,0
Crytek,1
Crytek,1
Crytek,1
Crytek,2
Crytek,1
Crytek,1
Crytek,0
Crytek,1
Crytek,2
Crytek,2
Crytek,2
Crytek,1
Crytek,1
Crytek,2
Crytek,2
Game Dev Castle,2
Game Dev Castle,2
Game Dev Castle,2
North of Earth,2
HandMade Game,0
Laminar Research,2
Laminar Research,2
Laminar Research,1
Fixpoint Productions Ltd.,1
Fixpoint Productions Ltd.,2
Lucky Frame,1
Stainless Games,2
Stainless Games,2
Stainless Games,2
Stainless Games,2
Stainless Games,2
Stainless Games,2
Stainless Games,2
Subvert Games,2
EVGA,1
b-alive gmbh,1
b-alive gmbh,2
Lemondo Entertainment,1
JumpCore Productions,1
GalaxyTrail,2
GalaxyTrail,2
GalaxyTrail,2
GalaxyTrail,2
GalaxyTrail,2
GalaxyTrail,1
GalaxyTrail,2
GalaxyTrail,2
GalaxyTrail,2
Nom Nom Games,2
Nom Nom Games,2
Nom Nom Games,1
Nom Nom Games,1
Nom Nom Games,2
Tribe Studios,1
Tribe Studios,2
Tribe Studios,1
Tribe Studios,1
Tribe Studios,0
Tribe Studios,0
Tribe Studios,1
Relic Entertainment,2
Nerdook Productions,1
Elliptic Games,2
Elliptic Games,2
Nihon Falcom,2
Nihon Falcom,2
Free Lives,1
Free Lives,1
Free Lives,2
Free Lives,2
Free Lives,2
Free Lives,2
Free Lives,2
Free Lives,1
Free Lives,2
Free Lives,1
Free Lives,1
Free Lives,2
Free Lives,2
Free Lives,2
Free Lives,2
Free Lives,1
Free Lives,2
Free Lives,1
Free Lives,1
Free Lives,1
Free Lives,2
Free Lives,1
Free Lives,1
Free Lives,1
Free Lives,0
Free Lives,2
Free Lives,2
Free Lives,2
Free Lives,1
Free Lives,2
Free Lives,2
Free Lives,1
Free Lives,2
Free Lives,1
Free Lives,1
Free Lives,2
Free Lives,2
Keen Games,2
Keen Games,2
Keen Games,0
Keen Games,1
Spry Fox LLC,1
Night Node,2
Night Node,2
Night Node,2
Night Node,2
Night Node,2
Night Node,2
Evil Twin Artworks,1
Evil Twin Artworks,2
88mm,1
A Jolly Corpse,2
ShaunJS,0
"Dan  Walters,Ceri Williams",2
"Dan  Walters,Ceri Williams",1
"Dan  Walters,Ceri Williams",1
"Dan  Walters,Ceri Williams",2
Teyon,0
GamePrix,2
GamePrix,2
GamePrix,1
Idigicon,0
Idigicon,2
Idigicon,2
The Men Who Wear Many Hats,2
The Men Who Wear Many Hats,1
The Men Who Wear Many Hats,2
The Men Who Wear Many Hats,1
The Men Who Wear Many Hats,1
The Men Who Wear Many Hats,1
The Men Who Wear Many Hats,2
The Men Who Wear Many Hats,2
The Men Who Wear Many Hats,1
The Men Who Wear Many Hats,1
Colossal Games,2
4A Games,1
4A Games,2
4A Games,2
4A Games,2
4A Games,2
4A Games,2
4A Games,2
4A Games,1
4A Games,1
4A Games,2
4A Games,2
4A Games,2
4A Games,2
4A Games,2
4A Games,1
4A Games,1
4A Games,1
4A Games,1
4A Games,2
Xaviant,2
Xaviant,2
Xaviant,2
Xaviant,2
Xaviant,1
Xaviant,2
Xaviant,0
Xaviant,2
Social Loner Studios,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,1
Eko Software,2
Eko Software,1
Eko Software,2
Eko Software,1
Eko Software,2
Eko Software,0
Eko Software,1
Eko Software,1
Eko Software,1
Eko Software,1
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,1
Eko Software,1
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,2
Eko Software,1
Eko Software,2
Eko Software,1
Eko Software,1
Nine Dots Studio,2
BS1 &amp; BSL Team,0
Lionhead Studios,1
Lionhead Studios,2
Lionhead Studios,1
Lionhead Studios,2
Lionhead Studios,2
Lionhead Studios,0
Lionhead Studios,1
Lionhead Studios,2
Lionhead Studios,2
Lionhead Studios,2
Arkavi Studios,2
VisualArts/Key,0
VisualArts/Key,1
VisualArts/Key,2
VisualArts/Key,2
VisualArts/Key,2
Shortbreak Studios s.c.,1
Shortbreak Studios s.c.,1
Shortbreak Studios s.c.,2
Shortbreak Studios s.c.,1
Shortbreak Studios s.c.,2
Shortbreak Studios s.c.,2
Shortbreak Studios s.c.,1
REMIMORY,1
REMIMORY,2
REMIMORY,1
electrolyte,2
"CyberConnect2 Co., Ltd.",1
"CyberConnect2 Co., Ltd.",2
"CyberConnect2 Co., Ltd.",2
"CyberConnect2 Co., Ltd.",1
"CyberConnect2 Co., Ltd.",2
"CyberConnect2 Co., Ltd.",2
"CyberConnect2 Co., Ltd.",2
"CyberConnect2 Co., Ltd.",1
"CyberConnect2 Co., Ltd.",2
"CyberConnect2 Co., Ltd.",2
Brain Bombers,0
"Gravvit Ltd,Forbes  Consult Ltd",1
"Gravvit Ltd,Forbes  Consult Ltd",1
AMPLITUDE Studios,2
AMPLITUDE Studios,2
AMPLITUDE Studios,0
AMPLITUDE Studios,1
AMPLITUDE Studios,2
AMPLITUDE Studios,1
AMPLITUDE Studios,0
AMPLITUDE Studios,2
AMPLITUDE Studios,2
AMPLITUDE Studios,2
AMPLITUDE Studios,2
AMPLITUDE Studios,1
AMPLITUDE Studios,1
AMPLITUDE Studios,1
AMPLITUDE Studios,2
AMPLITUDE Studios,2
AMPLITUDE Studios,1
Ankama Studio,2
Ankama Studio,2
Ankama Studio,1
Ankama Studio,2
Ankama Studio,2
Ankama Studio,2
Ankama Studio,2
Terri Vellmann,1
Terri Vellmann,1
Terri Vellmann,2
inXile Entertainment,2
inXile Entertainment,2
inXile Entertainment,2
inXile Entertainment,2
inXile Entertainment,0
inXile Entertainment,2
Tasty Stewdios LLC,2
FireFly Studios,2
FireFly Studios,0
FireFly Studios,2
FireFly Studios,2
CreativeForge Games,0
Hidden Path Entertainment,2
Hidden Path Entertainment,2
Hidden Path Entertainment,2
Hidden Path Entertainment,2
Hidden Path Entertainment,2
Hidden Path Entertainment,2
Frogwares,1
Frogwares,2
"FromSoftware, Inc",1
"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2
Final Boss Entertainment,2
Minor Key Games,2
Disney Interactive,2
Cyanide Studio,2
Cyanide Studio,1
Nexon,2
Nexon,2
Nexon,1
Nexon,2
Nexon,2
Nexon,0
Nexon,2
Nexon,1
Nexon,1
Nexon,0
Nexon,1
Nexon,0
Nexon,1
Nexon,0
Nexon,2
Nexon,0
Nexon,1
Nexon,1
Nexon,1
Nexon,2
Nexon,0
Nexon,1
Nexon,2
Nexon,1
Nexon,1
Nexon,2
Nexon,2
Nexon,1
Nexon,1
Nexon,2
Nexon,0
Nexon,1
Nexon,2
Nexon,0
Nexon,2
Nexon,1
Nexon,2
Nexon,1
Nexon,1
Nexon,2
Nexon,0
Nexon,2
Nexon,1
Nexon,1
Nexon,1
Nexon,1
Nexon,0
"Monolith Productions, Inc.",2
Artefacts Studio,2
Tango Gameworks,0
Tango Gameworks,1
Tango Gameworks,0
Tango Gameworks,0
Tango Gameworks,2
Tango Gameworks,0
Tango Gameworks,0
Bossa Studios,0
Game-Labs,2
Game-Labs,1
Codemasters,2
Codemasters,1
Codemasters,1
Codemasters,1
"MicroProse Software, Inc",2
Samurai Punk,1
Samurai Punk,2
Samurai Punk,2
Samurai Punk,0
Samurai Punk,2
Samurai Punk,2
Samurai Punk,2
Odin Game Studio,2
Odin Game Studio,1
Odin Game Studio,2
Odin Game Studio,2
Odin Game Studio,2
Odin Game Studio,2
Odin Game Studio,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
David Szymanski,0
David Szymanski,2
Giants Software,2
Giants Software,1
Giants Software,1
Giants Software,2
Giants Software,2
Giants Software,1
Giants Software,2
Giants Software,1
Giants Software,2
Giants Software,2
Giants Software,1
Giants Software,2
Giants Software,2
Giants Software,1
Entrada Interactive LLC,0
Entrada Interactive LLC,2
Entrada Interactive LLC,2
Entrada Interactive LLC,2
Gl33k,2
Gl33k,1
Gl33k,1
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",1
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",2
"Nicalis, Inc.",0
"Nicalis, Inc.",2
Good Games,2
Freebird Games,2
Freebird Games,2
Freebird Games,2
Freebird Games,1
Freebird Games,2
Freebird Games,2
Freebird Games,1
Freebird Games,2
Freebird Games,2
